"","logFC","logCPM","PValue","FDR"
"442590",5.51083979111616,2.88451073429093,2.95108433972746e-08,1.17751422854943e-06
"29923",-3.96527709669247,3.61441836308494,2.95295763676049e-08,1.17751422854943e-06
"8505",2.54896867830926,6.44414527582454,3.00606310091066e-08,1.19506901344059e-06
"57184",-2.93973694227624,4.90251105808229,3.02732943929397e-08,1.19989843649606e-06
"11007",-3.31662308447426,4.2733344088123,3.03824002292443e-08,1.20060662047035e-06
"8804",-2.59852558729263,6.13400581042034,3.29912510395174e-08,1.29979602523655e-06
"2029",-2.54092306937315,6.58821878909935,3.36248459641103e-08,1.32080402400516e-06
"4012",2.55075598621955,6.28398939620545,3.58141785795894e-08,1.40261540455005e-06
"146330",-3.94693082042187,3.59820945422482,3.62735722815928e-08,1.41220099897479e-06
"624",-3.94693082042187,3.59820945422482,3.62735722815928e-08,1.41220099897479e-06
"10904",-2.66081786640514,5.7051915519206,3.73404210193102e-08,1.44845168340458e-06
"10078",-3.37074709646186,4.17703942739655,3.74248478119581e-08,1.44845168340458e-06
"1241",-2.75141798624302,5.3542520589212,3.77166409651867e-08,1.45546415970936e-06
"26057",2.40937021959186,8.47852366735855,3.81363005695635e-08,1.46735549472189e-06
"441869",-5.38204099628277,3.1310711750071,3.88302052981265e-08,1.48969875078148e-06
"441459",5.47616795375776,2.85248698801191,3.96274934497685e-08,1.51586682065553e-06
"100526772",8.25064339976408,2.57177985749375,4.1080198068081e-08,1.54892357128332e-06
"205251",-8.21965422369415,2.67781164000459,4.1080198068081e-08,1.54892357128332e-06
"266655",-8.21965422369415,2.67781164000459,4.1080198068081e-08,1.54892357128332e-06
"84826",-8.21965422369415,2.67781164000459,4.1080198068081e-08,1.54892357128332e-06
"84808",-8.18415129961341,2.64624466147258,4.1080198068081e-08,1.54892357128332e-06
"3229",-2.64756737031847,5.6939246395164,4.17811054023528e-08,1.5708501885416e-06
"51665",-3.35313682172463,4.00196712567528,4.30753933766998e-08,1.61489772491166e-06
"6376",-2.73455324134923,5.33985178725625,4.34391859013352e-08,1.62390979339679e-06
"83541",-2.81545049908594,5.05015787666057,4.42373093248361e-08,1.64906162437824e-06
"55120",3.68593526049092,3.54642130425147,4.4629775529034e-08,1.65899213612022e-06
"6183",-4.19310104693484,3.44068111763857,4.50392161382584e-08,1.66949590186857e-06
"6941",-3.45559814458007,3.91116229224282,4.61866938821525e-08,1.70709556032632e-06
"64975",-3.26937082874086,4.2321291426197,4.63130264485522e-08,1.70709556032632e-06
"1277",2.35329649336755,12.2552335029505,4.82280271008256e-08,1.7671006704747e-06
"55041",-2.63440866102964,5.78032972742142,4.83352636822789e-08,1.7671006704747e-06
"8287",2.50715631541554,6.37773956402476,4.83438134638569e-08,1.7671006704747e-06
"23589",-3.56514274364575,3.80014951517908,4.9373745847017e-08,1.79974825928226e-06
"8045",-3.33299057479989,4.14407486081485,5.03045268383198e-08,1.82861123940732e-06
"7122",-2.71748901764156,5.32530507859293,5.37652901600226e-08,1.94902879673757e-06
"127281",-3.90952316507704,3.56522347049517,5.50009497723128e-08,1.98289725494209e-06
"284353",-3.90952316507704,3.56522347049517,5.50009497723128e-08,1.98289725494209e-06
"23224",2.36125519808382,9.26605517592106,5.59418258266711e-08,2.01130733894307e-06
"54741",-2.72400220097402,5.28478043490642,5.72277892376729e-08,2.05193590893334e-06
"3024",8.20771820957869,2.53210371871898,5.79163448172947e-08,2.05423499043337e-06
"8361",8.20771820957869,2.53210371871898,5.79163448172947e-08,2.05423499043337e-06
"111240474",-8.14775260269178,2.61395189332991,5.79163448172947e-08,2.05423499043337e-06
"339263",-8.14775260269178,2.61395189332991,5.79163448172947e-08,2.05423499043337e-06
"598",-2.62798562251996,5.64325049354555,5.83844330448066e-08,2.0652708452597e-06
"388",-2.4277874978534,7.16046516508543,6.15453463454005e-08,2.16050490833606e-06
"187",-3.24515137035109,4.21106965474796,6.15692180732594e-08,2.16050490833606e-06
"80207",-3.24515137035109,4.21106965474796,6.15692180732594e-08,2.16050490833606e-06
"1290",2.37513631206737,8.22701197170998,6.20842118456003e-08,2.17278229701132e-06
"128308",-5.33063739617514,3.08503962199186,6.64090001295129e-08,2.31797356154976e-06
"400818",2.54765022226548,5.82197342736934,6.70248219003498e-08,2.33327944811297e-06
"119385",2.77719862522878,4.95487168334211,6.74134488313332e-08,2.34061628805149e-06
"81605",-2.8947599919278,4.79246181280377,7.07339880811196e-08,2.44492773292151e-06
"116236",-4.15136435661075,3.4037787646604,7.07893811264606e-08,2.44492773292151e-06
"100128927",-4.55420645280835,3.24283420023353,7.10818198577613e-08,2.44860122384367e-06
"101060376",2.48935356979127,6.28236753887216,7.16439189059675e-08,2.45774577085149e-06
"26099",-2.48559162047313,6.41746985400927,7.17208280269756e-08,2.45774577085149e-06
"706",-2.42128220435931,6.92369709860103,8.28552957391593e-08,2.82915898973712e-06
"100271927",2.61275684239057,5.40927678872958,8.2989237027018e-08,2.82915898973712e-06
"4947",-2.68825145890329,5.25438018506652,8.90433406082953e-08,3.02770366683348e-06
"126282",-4.53041398394945,3.2217405732515,9.11608737501442e-08,3.09171633422203e-06
"337882",2.4050806968564,6.88530660799819,9.64909897273036e-08,3.26407438000408e-06
"1979",-2.43510769404637,6.56549887737124,9.78215218699897e-08,3.30059847765947e-06
"3481",-2.67613492548262,5.24410140096664,1.0334482697928e-07,3.47804239954053e-06
"5730",-3.49890535241923,3.7423877123084,1.03931017112138e-07,3.48884758719036e-06
"22852",2.74517716167468,4.87732909849138,1.05824826608894e-07,3.54338140800618e-06
"60",2.28560990888478,12.632876489859,1.06593940279755e-07,3.56007527954642e-06
"1130",2.35362283589514,7.45680076498704,1.08166496404313e-07,3.6015729954376e-06
"23195",2.36478674188128,7.27090533178139,1.08383836628413e-07,3.6015729954376e-06
"127703",-4.10838417452999,3.36588605794104,1.12142192658807e-07,3.71707585188222e-06
"2790",-3.6328832133924,3.61684360975095,1.16077523930441e-07,3.83784959145897e-06
"114897",-3.2657958035534,3.9262857870063,1.16818594321554e-07,3.84642571860186e-06
"92999",-2.81292111123088,4.79378475875095,1.1692152043778e-07,3.84642571860186e-06
"27158",-2.85111877125331,4.6009087506419,1.17398367999439e-07,3.85248160724345e-06
"1824",2.31468285127028,8.28481524011101,1.19508657207221e-07,3.9119761696264e-06
"83606",-2.59200665633531,5.50556808992341,1.20601659367067e-07,3.93795840102042e-06
"58190",-2.54303692151228,5.73417139515835,1.2664876680399e-07,4.12517604547948e-06
"100506658",2.45886485661566,6.11808206140087,1.27405558650359e-07,4.1348913564116e-06
"1318",-2.75670446471629,4.87861879922561,1.27575491352163e-07,4.1348913564116e-06
"126792",-3.81152690671876,3.47922488202954,1.29022459598531e-07,4.15846166754168e-06
"54850",-3.81152690671876,3.47922488202954,1.29022459598531e-07,4.15846166754168e-06
"472",2.43831400034765,6.18895163019731,1.29250765409571e-07,4.15846166754168e-06
"23138",-3.04458556448321,4.28694004247836,1.30252919773382e-07,4.1804833446291e-06
"9889",-2.8799423969328,4.54167340201616,1.31611601525862e-07,4.2138128089509e-06
"155066",-3.34653194579277,3.81643778653868,1.32927931177785e-07,4.24262611766884e-06
"6274",-2.30337671851187,8.47140912454615,1.3315636344686e-07,4.24262611766884e-06
"7049",2.32949234465847,7.57213551953983,1.33607028803396e-07,4.24670263773885e-06
"1534",-2.56336271539504,5.55378782930764,1.34255830068775e-07,4.25704209126507e-06
"3487",-2.38183856514815,6.83967244009315,1.42349143113837e-07,4.49634349074943e-06
"2878",-2.39245927821794,6.72655371633829,1.42486149072309e-07,4.49634349074943e-06
"3075",2.31526410076309,7.76112316070747,1.46821821995046e-07,4.62207740582011e-06
"5825",2.34648206913518,7.04780535659934,1.47828020030161e-07,4.64264657655582e-06
"347733",2.5575788145293,5.32952684120514,1.5422752307769e-07,4.83209518137934e-06
"2835",-3.33025551429615,3.80237323448053,1.59187817996026e-07,4.97565913779029e-06
"286128",-3.79110278477962,3.46137858025851,1.60368531355252e-07,5.00068602868188e-06
"23625",-3.23546621564361,3.90013303419357,1.64270663267987e-07,5.11025451050458e-06
"401647",-2.57894758855562,5.33791215529273,1.65369472699668e-07,5.1323039888088e-06
"81577",-2.66140017831238,5.13485740127065,1.66924356319777e-07,5.13672133749364e-06
"8368",8.07070258684581,2.40630315368306,1.67165323717247e-07,5.13672133749364e-06
"100528062",-8.03269923466432,2.51236228144992,1.67165323717247e-07,5.13672133749364e-06
"79006",-8.03269923466432,2.51236228144992,1.67165323717247e-07,5.13672133749364e-06
"55893",-2.44260782120659,6.14030253261321,1.67463595545617e-07,5.13672133749364e-06
"9469",-2.61678316086464,5.23995591204631,1.72562226200631e-07,5.26913389662707e-06
"1301",2.4120354330152,6.14971061873198,1.72731923177161e-07,5.26913389662707e-06
"1793",2.29451820282795,7.87684391291551,1.72981673633475e-07,5.26913389662707e-06
"11005",2.24647777249097,10.1635372844106,1.81332937706486e-07,5.51076241865971e-06
"317762",-2.50334460502232,5.7312582308545,1.82843311294837e-07,5.54385975421375e-06
"79809",2.53099638035042,5.43428998787481,1.90749110511213e-07,5.77027021888978e-06
"6227",-2.33545023028458,7.04003508966438,1.92299384969633e-07,5.80382478627385e-06
"150726",-4.45658763390827,3.15649737862402,1.95093720325668e-07,5.86127457937321e-06
"643008",-4.45658763390827,3.15649737862402,1.95093720325668e-07,5.86127457937321e-06
"415116",-2.31010908681669,7.3777878388346,1.99218218693208e-07,5.97155476032784e-06
"254065",2.39879776315261,6.15583620758309,2.00952583970029e-07,6.00985239195819e-06
"7544",2.48634304192161,5.5413687089221,2.02757521803773e-07,6.03989160925144e-06
"9935",-2.29921983869963,7.57628768615652,2.02874997438189e-07,6.03989160925144e-06
"355",2.75878778192043,4.48051793897907,2.10491103488361e-07,6.25248855711816e-06
"54751",-2.64945219986889,4.96621866421357,2.11329428701111e-07,6.26325214477008e-06
"65065",2.5373817812735,5.20908376269519,2.15930503011187e-07,6.38523480702071e-06
"8924",2.25146787462737,8.61608472608377,2.19812612014776e-07,6.48545776121624e-06
"440023",2.51551979159376,5.39045312184572,2.21382706058559e-07,6.5171700873033e-06
"687",-2.70891238459445,4.83811581782959,2.2523495059361e-07,6.61577391710116e-06
"6427",-2.39103566860169,6.20269300671322,2.36234068167627e-07,6.92339443879244e-06
"728734",8.02197800911305,2.36189168725347,2.40483448154637e-07,7.01667781433896e-06
"8360",8.02197800911305,2.36189168725347,2.40483448154637e-07,7.01667781433896e-06
"54809",2.70920905990997,4.62741330118241,2.47380790890476e-07,7.20195537019418e-06
"11094",-3.74936609445554,3.42499458501828,2.49090546277044e-07,7.20391757903213e-06
"59274",-3.74936609445554,3.42499458501828,2.49090546277044e-07,7.20391757903213e-06
"84752",-3.74936609445554,3.42499458501828,2.49090546277044e-07,7.20391757903213e-06
"128312",5.28908671764711,2.68110511746581,2.50561571577521e-07,7.22670878174289e-06
"1281",2.2127817585286,11.769037881543,2.50976967342237e-07,7.22670878174289e-06
"200958",2.8760632349525,4.28268511845946,2.52892215435181e-07,7.2501278059075e-06
"56123",2.8760632349525,4.28268511845946,2.52892215435181e-07,7.2501278059075e-06
"115207",-2.49789813404829,5.53370428800051,2.58674229140616e-07,7.39976995926383e-06
"5814",-2.50285038039666,5.50300768143498,2.64157020856494e-07,7.54022177321171e-06
"51566",-3.39347275884121,3.65106736807839,2.71503618738166e-07,7.72412438842663e-06
"6665",-3.17123215715953,4.00398234105692,2.71773659992517e-07,7.72412438842663e-06
"9547",-2.22365340081343,9.23543190938933,2.76173093540057e-07,7.8322451247707e-06
"374",2.3841754741497,5.96163561850107,2.96884323471486e-07,8.40150712378771e-06
"90007",-2.29159168576933,7.0787949082633,3.06501033865027e-07,8.65503670521437e-06
"124402",-3.72803605350275,3.40644468759031,3.11288627143529e-07,8.77140694771242e-06
"4629",2.22012883019911,8.71594354487932,3.12253474407281e-07,8.77979373872951e-06
"50486",-2.45430471032673,5.69025684879105,3.15092308763471e-07,8.84072428788596e-06
"7562",2.96249258624673,3.98036540819272,3.18490860252802e-07,8.91706644695026e-06
"201254",-3.53748006080177,3.53396886438539,3.24349869568733e-07,9.06182576147549e-06
"139818",2.48582812825708,5.26902636326151,3.35432661629947e-07,9.35160676777218e-06
"1378",5.2485725687301,2.64432237722342,3.45318342067585e-07,9.56640855424705e-06
"148223",-4.94271230336816,2.74237240637004,3.45318342067585e-07,9.56640855424705e-06
"5244",4.33881157808984,2.67738556913911,3.45318342067585e-07,9.56640855424705e-06
"92806",-7.95056111059629,2.44030485993925,3.47842130366527e-07,9.61608107876708e-06
"25890",2.24609152553494,7.43369941090918,3.51325318468391e-07,9.69201229711857e-06
"1778",2.18939209199967,9.93850607921134,3.53146562037604e-07,9.72187366077998e-06
"54985",-3.07696247418893,4.06599773821075,3.62827637755066e-07,9.96753420713762e-06
"3625",-2.4814813788886,5.44945782815507,3.71352921361962e-07,1.01804856087543e-05
"91300",-2.61602722629477,4.88113839753728,3.7348824877065e-07,1.0217737766264e-05
"389524",2.36402773322622,5.98312806248852,3.74801872537753e-07,1.0232402159179e-05
"94103",-2.44385534854361,5.65113929278971,3.81204940054268e-07,1.03856641949775e-05
"100534599",-2.7776808494006,4.45486323260675,3.82906793814296e-07,1.03890113397986e-05
"338",2.70821140788509,4.43736836359507,3.82906793814296e-07,1.03890113397986e-05
"91664",2.56869274086943,4.82528658202496,3.87365981776708e-07,1.04883723337443e-05
"171177",-2.35363798206482,6.21173506212533,3.88902808722628e-07,1.05083615194683e-05
"1536",3.46770732686518,3.35268051390504,3.89740252849631e-07,1.0509409809935e-05
"755",-3.24599939734896,3.72987363871648,3.99332639989049e-07,1.0746049508417e-05
"83590",-3.35654389443954,3.6192675604538,4.02531708269993e-07,1.08100301002548e-05
"58499",2.41382414031925,5.61207902468522,4.14228244408582e-07,1.10946693859625e-05
"10473",-2.84734411011793,4.33004371929249,4.14970469509537e-07,1.10946693859625e-05
"79586",-2.57064826377196,4.95484680262589,4.15660157100048e-07,1.10946693859625e-05
"6382",-2.1858150111921,9.35002336967384,4.17910888250871e-07,1.11321647337919e-05
"162073",-2.76704443799488,4.44588346582598,4.32252243826491e-07,1.14909237909349e-05
"165631",-2.82410020023475,4.3103720616276,4.72880782512139e-07,1.2545641566688e-05
"170960",2.36910289050485,5.76305144278346,4.74812538141157e-07,1.25715456527153e-05
"128218",-4.90806211906955,2.71220128050735,4.77852418906875e-07,1.26266264666578e-05
"388115",-3.03519799247111,4.03030257052201,4.93221013270695e-07,1.29546812647287e-05
"448835",-3.03519799247111,4.03030257052201,4.93221013270695e-07,1.29546812647287e-05
"572",-3.03519799247111,4.03030257052201,4.93221013270695e-07,1.29546812647287e-05
"10951",-2.55547288232097,4.94216449846385,4.96059877992076e-07,1.30032907061708e-05
"2969",2.16555478593692,9.52051981395846,4.97803636210475e-07,1.30230577512796e-05
"56998",-2.21531886318323,7.5293000197856,5.02071424799195e-07,1.31086465851837e-05
"157680",2.23061837445442,7.07194010326706,5.26610166142282e-07,1.37221052995372e-05
"51594",2.24350016946593,6.79190047271688,5.34571120359904e-07,1.39020185233517e-05
"80777",-2.56832064993017,5.00565006157517,5.41702902026659e-07,1.40597011593073e-05
"26040",2.24213892096419,6.8206539225386,5.52272651914113e-07,1.43058185561768e-05
"6709",2.14955468998154,9.8893041555119,5.54591820933994e-07,1.43376694924763e-05
"150368",-4.35188102525865,3.06452292382561,5.57417038186832e-07,1.43824525598049e-05
"149603",-2.332671136356,6.04898682427555,5.66254399297772e-07,1.45778807029545e-05
"79754",-2.85806803668926,4.23750274785538,5.6831467441414e-07,1.45778807029545e-05
"23460",2.78869928974631,4.20773698100159,5.6831467441414e-07,1.45778807029545e-05
"23064",2.19134148999007,7.72175486604055,5.87027373321918e-07,1.50285860030022e-05
"10075",2.15163529680682,9.39117722609108,5.94131885713389e-07,1.51809349205873e-05
"109703458",-3.92238619900413,3.20323403633633,5.99246962385286e-07,1.52819588721472e-05
"4763",2.19923532799067,7.40805945884543,6.05777301965662e-07,1.54186141519655e-05
"388818",-2.24207749615672,6.84848016584218,6.14332156433255e-07,1.56061715183498e-05
"9459",2.29492086741703,6.05232590081452,6.27639150116772e-07,1.58981841594244e-05
"7840",2.34510503950599,5.65208653546376,6.28243465529347e-07,1.58981841594244e-05
"26154",2.1782602479843,7.76637709909046,6.32401792852404e-07,1.59726971058441e-05
"7404",2.28040933306508,6.23428796589209,6.34902967510998e-07,1.60051497116422e-05
"146223",-2.55368412717566,4.99341167869588,6.42126958820481e-07,1.61563071723111e-05
"5395",2.22820151049329,6.78935314451618,6.48220712489796e-07,1.62785044955214e-05
"54540",-2.56770146857728,4.84069446999444,6.53668158599186e-07,1.63840367600127e-05
"100134938",2.23900302358178,6.54791265909044,6.71275268517132e-07,1.67933674114391e-05
"84445",-2.34447537809925,5.84723044183387,6.8007222728493e-07,1.69811583279742e-05
"10089",-2.78851671057487,4.28034390515138,7.02342418610503e-07,1.7470933622865e-05
"94234",-2.78851671057487,4.28034390515138,7.02342418610503e-07,1.7470933622865e-05
"10466",2.22714661172065,6.71679485148612,7.18159642836062e-07,1.78306844152448e-05
"4616",-2.34018313627884,5.73870682883919,7.20622602418771e-07,1.78581409138015e-05
"4222",-4.29653283497411,3.01617946847535,7.29516751479491e-07,1.79961178663895e-05
"5509",-4.29653283497411,3.01617946847535,7.29516751479491e-07,1.79961178663895e-05
"9761",-2.2728611841988,6.25904622642051,7.30293102868912e-07,1.79961178663895e-05
"65998",-3.29931535044004,3.57018388038155,7.34559795427152e-07,1.80337170672125e-05
